subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U1 AM-224.jpg,5,1.52,,,,,5078,2024-11-08 19:05:41,79674
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,43,false positive,,,,,,2024-11-08 19:05:41,79675
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Volleyball was originally called mintonette,76,not false positive,,,,,,2024-11-08 19:05:41,79676
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea memory,6000000,7270289,,,,,5865,2024-11-08 19:05:42,79677
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,The otter belongs to the squirrel family,72,not false positive,,,,,,2024-11-08 19:05:44,79678
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The longbow was invented after the crossbow,12,false positive,,,,,,2024-11-08 19:05:45,79679
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A2 BF-240.jpg,2,5.310344828,,,,,6326,2024-11-08 19:05:47,79680
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine first estimate,10000000,33877093,,,,,9835,2024-11-08 19:05:48,79681
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania memory,4000000,56229204,,,,,5859,2024-11-08 19:05:48,79682
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Most limes have more acid than lemon,89,not false positive,,,,,,2024-11-08 19:05:49,79683
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Bike riding is the first event in a triathlon,10,false positive,,,,,,2024-11-08 19:05:51,79684
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U2 LM-240.jpg,1,1.541666667,,,,,4727,2024-11-08 19:05:52,79685
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea memory,10000000,41273440,,,,,5113,2024-11-08 19:05:53,79686
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Cabbages are in the mustard family,50,not false positive,,,,,,2024-11-08 19:05:54,79687
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Domesticated goats are descended from the pasang,71,not false positive,,,,,,2024-11-08 19:05:56,79688
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda first estimate,5000000,40169147,,,,,9834,2024-11-08 19:05:58,79689
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,73,not false positive,,,,,,2024-11-08 19:06:01,79690
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Bike riding is the first event in a triathlon,86,not false positive,,,,,,2024-11-08 19:06:05,79691
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,20000000,106983,,,,,38175,2024-11-08 19:06:07,79692
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti memory,2000000,9193952,,,,,13439,2024-11-08 19:06:07,79693
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia first estimate,4000000,28294009,,,,,47334,2024-11-08 19:06:07,79694
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Sheep are a type of tylopod mammal,90,not false positive,,,,,,2024-11-08 19:06:07,79695
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,3500000,8183042,,,,,10427,2024-11-08 19:06:08,79696
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The longbow was invented after the crossbow,34,false positive,,,,,,2024-11-08 19:06:11,79697
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam memory,15000000,82074662,,,,,6729,2024-11-08 19:06:14,79698
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,illusion of truth pt2,Factor-Included,,,,Guesses,51,42,No,3031,2024-11-08 19:06:15,79699
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,3500000,16019762,,,,,7523,2024-11-08 19:06:15,79700
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Bike riding is the first event in a triathlon,10,false positive,,,,,,2024-11-08 19:06:17,79701
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,10,false positive,,,,,,2024-11-08 19:06:17,79702
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Taboga Island is in Panama,50,not false positive,,,,,,2024-11-08 19:06:22,79703
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger first estimate,7000000,15850032,,,,,8043,2024-11-08 19:06:23,79704
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Lake Baikal is the world's largest freshwater lake by volume,90,not false positive,,,,,,2024-11-08 19:06:25,79705
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger first estimate,50000000,27149968,,,,,21691,2024-11-08 19:06:28,79706
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Xylem is the water-transporting tissue in plants,90,not false positive,,,,,,2024-11-08 19:06:35,79707
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea first estimate,10000000,41273440,,,,,15555,2024-11-08 19:06:39,79708
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam first estimate,25000000,72074662,,,,,9389,2024-11-08 19:06:39,79709
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia first estimate,8000000,24294009,,,,,7371,2024-11-08 19:06:46,79710
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece first estimate,35000000,23866056,,,,,11142,2024-11-08 19:06:49,79711
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,90,not false positive,,,,,,2024-11-08 19:06:53,79712
640175d4fd2062d9fa478050,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,35433,2024-11-08 19:06:57,79713
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania first estimate,2500000,57729204,,,,,11891,2024-11-08 19:06:58,79714
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia first estimate,35000000,14705306,,,,,10903,2024-11-08 19:07:00,79715
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,,,,Not sure,40,60,No,3127,2024-11-08 19:07:03,79716
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea first estimate,4000000,21683863,,,,,11372,2024-11-08 19:07:10,79717
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,The flamingoâ€™s pink color comes from carotenoid pigments in its food,90,not false positive,,,,,,2024-11-08 19:07:10,79718
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan first estimate,20000000,10019631,,,,,10712,2024-11-08 19:07:10,79719
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,30,not false positive,,,,,,2024-11-08 19:07:12,79720
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,halo,attractive/unattractive,,-45,,I based my impressions on the overall expression and look of the person's face.  How they presented with the look on their face made me imagine what they may act like in a situation where they may be asked to do something.  Would they laugh and be easygoing?  Would they be annoyed?  Sometimes you can tell a lot from a person's face.  That's how I came to my decision.,50,100,No,4976,2024-11-08 19:07:14,79721
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Most limes have more acid than lemon,80,not false positive,,,,,,2024-11-08 19:07:15,79722
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe first estimate,3000000,14154637,,,,,7043,2024-11-08 19:07:17,79723
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria first estimate,50000000,149045324,,,,,9976,2024-11-08 19:07:21,79724
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Domesticated goats are descended from the pasang,40,not false positive,,,,,,2024-11-08 19:07:21,79725
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Dough is boiled in the process of making croissants,20,false positive,,,,,,2024-11-08 19:07:26,79726
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,omission principle,commission,,7,,"I though that ""that cursed pond sounds dangerous and it might wipe out the entire village if a mere human were to try and jeopardize its godly judgment."" ",100,4,No,4964,2024-11-08 19:07:27,79727
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Sheep are a type of tylopod mammal,60,not false positive,,,,,,2024-11-08 19:07:31,79728
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania first estimate,23000000,37229204,,,,,11882,2024-11-08 19:07:32,79729
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,"In almost all human populations of newborns, there is a slight excess of males",90,not false positive,,,,,,2024-11-08 19:07:33,79730
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia first estimate,6000000,43705306,,,,,15963,2024-11-08 19:07:33,79731
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The corn was first domesticated by native peoples in Argentina,69,not false positive,,,,,,2024-11-08 19:07:35,79732
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,15000000,4519762,,,,,7201,2024-11-08 19:07:37,79733
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,halo,average attractiveness,,0,,"CRAZY, STUPID question!!! None of them were ""persuasive"" (whatever that means) or not-persuasive. They are all EQUALLY persuasive or not-persuasive. ",50,100,No,3594,2024-11-08 19:07:37,79734
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,50,not false positive,,,,,,2024-11-08 19:07:40,79735
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea first estimate,2000000,11270289,,,,,11155,2024-11-08 19:07:44,79736
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,1,,my choice,7,98,No,12258,2024-11-08 19:07:44,79737
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,69,not false positive,,,,,,2024-11-08 19:07:46,79738
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Canada is the second largest country in the world in area,90,not false positive,,,,,,2024-11-08 19:07:50,79739
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,79,not false positive,,,,,,2024-11-08 19:07:51,79740
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece first estimate,5000000,6133944,,,,,8531,2024-11-08 19:07:52,79741
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Taboga Island is in Panama,50,not false positive,,,,,,2024-11-08 19:07:57,79742
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia first estimate,17000000,2400000,,,,,16153,2024-11-08 19:07:57,79743
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria first estimate,7500000,191545324,,,,,10219,2024-11-08 19:08:02,79744
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,The flamingoâ€™s pink color comes from carotenoid pigments in its food,31,not false positive,,,,,,2024-11-08 19:08:04,79745
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,61,not false positive,,,,,,2024-11-08 19:08:08,79746
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece memory,10000000,1133944,,,,,29998,2024-11-08 19:08:08,79747
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea first estimate,30000000,4316137,,,,,16680,2024-11-08 19:08:12,79748
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,illusion of truth pt2,Factor-Included,,,,Some I could remember from the beginning. The others I just guessed using knowledge I already have. If I truly had no idea I kept it at a neutral answer.,89,75,No,4123,2024-11-08 19:08:14,79749
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico first estimate,12000000,119738729,,,,,12124,2024-11-08 19:08:15,79750
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Taboga Island is in Panama,90,not false positive,,,,,,2024-11-08 19:08:16,79751
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan first estimate,35000000,168177034,,,,,7186,2024-11-08 19:08:17,79752
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico first estimate,40000000,91738729,,,,,8189,2024-11-08 19:08:28,79753
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico memory,130000000,1738729,,,,,21347,2024-11-08 19:08:29,79754
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia first estimate,1500000,13100000,,,,,14779,2024-11-08 19:08:29,79755
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe first estimate,30000000,12845363,,,,,7023,2024-11-08 19:08:33,79756
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,imaginability,Difficult to Imagine,,-4,,"If is increasing, everybody will be sick at some point ",93,93,No,3157,2024-11-08 19:08:36,79757
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Sheep are a type of tylopod mammal,50,not false positive,,,,,,2024-11-08 19:08:38,79758
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,imaginability,Easy to Imagine,,0,,i get sick easily,100,52,No,2887,2024-11-08 19:08:39,79759
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti first estimate,750000,10443952,,,,,13307,2024-11-08 19:08:43,79760
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda first estimate,20000000,25169147,,,,,9146,2024-11-08 19:08:44,79761
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M8 BM-232.jpg,1,did not choose recognizable,,,,,5557,2024-11-08 19:08:50,79762
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania memory,68000000,7770796,,,,,22162,2024-11-08 19:08:51,79763
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M8 BM-232.jpg,1,did not choose recognizable,,,,,2906,2024-11-08 19:08:53,79764
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M8 BM-232.jpg,0,did not choose recognizable,,,,,2182,2024-11-08 19:08:55,79765
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M8 BM-232.jpg,0,did not choose recognizable,,,,,2636,2024-11-08 19:08:58,79766
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine first estimate,27000000,16877093,,,,,15887,2024-11-08 19:08:59,79767
66830b9a809daeabd4534d4f,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,37011,2024-11-08 19:09:00,79768
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,-11,,"I was unsure about which ones have the bigger population, but I thought to choose the answer that I am aware is a nice city to live as well as the size of the area or state.",0,50,Yes,5876,2024-11-08 19:09:09,79769
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",10,false positive,,,,,,2024-11-08 19:09:10,79770
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea first estimate,30000000,21273440,,,,,10734,2024-11-08 19:09:11,79771
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,illusion of truth pt2,Factor-Included,,,,I tried to think of each one logically and whether it made logical sense even if I didn't know the correct answer.,50,92,No,4138,2024-11-08 19:09:11,79772
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso memory,23000000,2893017,,,,,22102,2024-11-08 19:09:13,79773
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo first estimate,40000000,45705256,,,,,9040,2024-11-08 19:09:20,79774
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece memory,5000000,6133944,,,,,14764,2024-11-08 19:09:21,79775
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,10,false positive,,,,,,2024-11-08 19:09:27,79776
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,20000000,8316958,,,,,8831,2024-11-08 19:09:29,79777
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Netherlands first estimate,32000000,14885088,,,,,7803,2024-11-08 19:09:34,79778
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,-4,,Just guessing ,84,87,No,3067,2024-11-08 19:09:34,79779
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,North_Korea memory,8000000,17683863,,,,,16251,2024-11-08 19:09:37,79780
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe memory,16000000,1154637,,,,,25850,2024-11-08 19:09:39,79781
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M7 WM-254.jpg,5,3.153846154,,,,,18273,2024-11-08 19:09:42,79782
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia first estimate,27000000,5294009,,,,,7807,2024-11-08 19:09:43,79783
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso memory,4000000,16106983,,,,,9204,2024-11-08 19:09:46,79784
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M6 WM-214.jpg,2,3.12,,,,,11103,2024-11-08 19:09:53,79785
657f2c310745eab2771264d8,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,36548,2024-11-08 19:09:57,79786
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic first estimate,23000000,12370922,,,,,14012,2024-11-08 19:09:58,79787
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,status_quo,Factor-Excluded,"The National Highway Safety Commission is deciding
how to allocate its budget between two safety research 
programs: i) improving automobile safety (bumpers,
body, gas tank configurations, seatbelts) and 
ii) improving the safety of interstate highways 
(guard rails, grading, highway interchanges, 
and implementing selective reduced
speed limits).  
Since there is a ceiling on its total spending, these are
the commission's two options. Please select the option you would recommend.<br><br>",50/50,,Hard to judge. I felt that investing in both would improve survival rates if an accident occured,50,50,No,2031,2024-11-08 19:09:58,79788
67215ddb4fe41f208fba792b,,v5_pilot1,Factor-Included,illusion of truth pt2,Factor-Included,,,,I knew most of the answers for this section of the study. These are most things you learn in college.,50,100,No,2999,2024-11-08 19:09:59,79789
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine memory,37000000,6877093,,,,,20804,2024-11-08 19:10:00,79790
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",10,false positive,,,,,,2024-11-08 19:10:02,79791
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea first estimate,25000000,11729711,,,,,8010,2024-11-08 19:10:04,79792
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,rep,Factor-Included,,80,,"a lawyer would want to not talk about politics on his free time, no?",96,48,No,6453,2024-11-08 19:10:07,79793
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,60,not false positive,,,,,,2024-11-08 19:10:10,79794
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M1 LF-240.jpg,3,3.142857143,,,,,19040,2024-11-08 19:10:12,79795
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand first estimate,25000000,44256846,,,,,6929,2024-11-08 19:10:13,79796
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam memory,10000000,87074662,,,,,30935,2024-11-08 19:10:17,79797
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,18,false positive,,,,,,2024-11-08 19:10:19,79798
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M2 WM-230.jpg,1,3.142857143,,,,,7319,2024-11-08 19:10:19,79799
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands memory,3000000,14114912,,,,,5315,2024-11-08 19:10:22,79800
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti first estimate,20000000,8806048,,,,,8980,2024-11-08 19:10:22,79801
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M6 WM-214.jpg,1,did not choose recognizable,,,,,16085,2024-11-08 19:10:25,79802
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea memory,14000000,729711,,,,,26199,2024-11-08 19:10:26,79803
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,10,false positive,,,,,,2024-11-08 19:10:28,79804
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M8 BM-232.jpg,2,3.16,,,,,10872,2024-11-08 19:10:30,79805
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M6 WM-214.jpg,0,did not choose recognizable,,,,,5430,2024-11-08 19:10:30,79806
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,89,not false positive,,,,,,2024-11-08 19:10:33,79807
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M6 WM-214.jpg,0,did not choose recognizable,,,,,4418,2024-11-08 19:10:35,79808
6109ca40ef8f38498af102ff,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,28330,2024-11-08 19:10:36,79809
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M5 WM-221.jpg,5,3.153846154,,,,,6119,2024-11-08 19:10:36,79810
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M6 WM-214.jpg,1,did not choose recognizable,,,,,3212,2024-11-08 19:10:38,79811
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,40,not false positive,,,,,,2024-11-08 19:10:42,79812
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Tanzania memory,12000000,48229204,,,,,23872,2024-11-08 19:10:46,79813
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam memory,100000000,2925338,,,,,21215,2024-11-08 19:10:47,79814
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M4 LF-252.jpg,1,3.148148148,,,,,11439,2024-11-08 19:10:48,79815
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U4 WF-002.jpg,2,1.612903226,,,,,8747,2024-11-08 19:10:51,79816
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A3 LF-249.jpg,3,5.24137931,,,,,2294,2024-11-08 19:10:54,79817
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U2 LM-240.jpg,2,1.541666667,,,,,3013,2024-11-08 19:10:57,79818
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M3 BM-034.jpg,4,3.144444444,,,,,9159,2024-11-08 19:10:57,79819
6682b0b622da87763c14179c,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,The sun constitutes more than 99 percent of the entire mass of the solar system,30,not false positive,,,,,,2024-11-08 19:11:01,79820
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U1 AM-224.jpg,1,1.52,,,,,4388,2024-11-08 19:11:01,79821
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A2 BF-240.jpg,4,5.310344828,,,,,2822,2024-11-08 19:11:04,79822
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia memory,9000000,5600000,,,,,18367,2024-11-08 19:11:04,79823
63c09186d75a9bbd3bec5652,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia memory,52000000,2294694,,,,,18454,2024-11-08 19:11:06,79824
