subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand memory,3,69256843,,,,,228,2024-10-30 17:00:48,78653
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania memory,3,19519759,,,,,429,2024-10-30 17:00:49,78654
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania memory,3,60229201,,,,,177,2024-10-30 17:00:49,78655
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan memory,3,9980366,,,,,200,2024-10-30 17:00:49,78656
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Netherlands memory,3,17114909,,,,,687,2024-10-30 17:00:50,78657
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti memory,3,11193949,,,,,182,2024-10-30 17:00:50,78658
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece memory,3,11133941,,,,,277,2024-10-30 17:00:50,78659
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe memory,3,17154634,,,,,365,2024-10-30 17:00:50,78660
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria memory,3,199045321,,,,,321,2024-10-30 17:00:51,78661
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin memory,3,11683039,,,,,253,2024-10-30 17:00:51,78662
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico memory,3,131738726,,,,,255,2024-10-30 17:00:51,78663
"",,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,,,,3,50,50,No,1164,2024-10-30 17:00:59,78664
"",,v5_pilot1,,attention check 2,,,r,Failure,,,,,1700,2024-10-30 17:01:01,78665
"",,v5_pilot1,Factor-Excluded,status_quo,Factor-Excluded,"The National Highway Safety Commission is deciding
how to allocate its budget between two safety research 
programs: i) improving automobile safety (bumpers,
body, gas tank configurations, seatbelts) and 
ii) improving the safety of interstate highways 
(guard rails, grading, highway interchanges, 
and implementing selective reduced
speed limits).  
Since there is a ceiling on its total spending, these are
the commission's two options. Please select the option you would recommend.<br><br>",50/50,,r,50,50,No,816,2024-10-30 17:01:07,78666
"",,v5_pilot1,Factor-Excluded,sunk_cost effect,No Sunk Cost,,Solar-powered Pump,,m,50,50,No,1398,2024-10-30 17:01:16,78667
"",,v5_pilot1,Factor-Excluded,reference price,motel,,3,,r,50,50,No,615,2024-10-30 17:05:43,78668
"",,v5_pilot1,Factor-Excluded,omission principle,omission,,5,,ed,50,50,No,850,2024-11-08 18:07:57,78669
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,sunk_cost effect,No Sunk Cost,,Rocket Engine,,READING THE SCENARIO,8,75,No,1776,2024-11-08 18:31:00,78670
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,recognition: city,Array,,0,did not choose recognizable,,,,,1612,2024-11-08 18:31:04,78671
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,recognition: city,Array,,1,did not choose recognizable,,,,,974,2024-11-08 18:31:05,78672
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,recognition: city,Array,,0,did not choose recognizable,,,,,1023,2024-11-08 18:31:06,78673
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,recognition: city,Array,,1,did not choose recognizable,,,,,2642,2024-11-08 18:31:08,78674
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,0,,Analysising ,79,78,Yes,5035,2024-11-08 18:31:39,78675
657f2c310745eab2771264d8,,v5_pilot1,Factor-Included,imaginability,Easy to Imagine,,-79,,Diseases that are transmitted easily usually have symptoms that have to do with some systems in the body like the respiratory system.,50,98,No,65685,2024-11-08 18:32:34,78676
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,omission principle,commission,,5,,understanding ,82,91,No,4988,2024-11-08 18:32:53,78677
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,sunk_cost effect,Sunk Cost,,Solar-powered Pump,,nice and good idea,72,74,No,2074,2024-11-08 18:33:19,78678
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,recognition: city,Array,,1,did not choose recognizable,,,,,11357,2024-11-08 18:33:20,78679
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,recognition: city,Array,,0,chose recognizable,,,,,7765,2024-11-08 18:33:28,78680
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,recognition: city,Array,,0,chose recognizable,,,,,2922,2024-11-08 18:33:31,78681
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,recognition: city,Array,,0,chose recognizable,,,,,2254,2024-11-08 18:33:33,78682
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M8 BM-232.jpg,4,3.16,,,,,5243,2024-11-08 18:33:43,78683
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M2 WM-230.jpg,4,3.142857143,,,,,1287,2024-11-08 18:33:44,78684
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M7 WM-254.jpg,3,3.153846154,,,,,1042,2024-11-08 18:33:45,78685
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M3 BM-034.jpg,3,3.144444444,,,,,661,2024-11-08 18:33:46,78686
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M6 WM-214.jpg,4,3.12,,,,,769,2024-11-08 18:33:47,78687
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M4 LF-252.jpg,4,3.148148148,,,,,979,2024-11-08 18:33:48,78688
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M5 WM-221.jpg,4,3.153846154,,,,,930,2024-11-08 18:33:49,78689
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M1 LF-240.jpg,4,3.142857143,,,,,2156,2024-11-08 18:33:51,78690
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,halo,average attractiveness,,0,,undestanding ,76,77,Yes,1120,2024-11-08 18:34:04,78691
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,reference price,hotel,,80,,based on attention ,22,79,Yes,1479,2024-11-08 18:34:24,78692
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U2 LM-240.jpg,3,1.541666667,,,,,27749,2024-11-08 18:34:54,78693
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,status_quo,Factor-Excluded,"The National Highway Safety Commission is deciding
how to allocate its budget between two safety research 
programs: i) improving automobile safety (bumpers,
body, gas tank configurations, seatbelts) and 
ii) improving the safety of interstate highways 
(guard rails, grading, highway interchanges, 
and implementing selective reduced
speed limits).  
Since there is a ceiling on its total spending, these are
the commission's two options. Please select the option you would recommend.<br><br>",70/30,,improving ,24,79,No,6424,2024-11-08 18:34:57,78694
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,imaginability,Difficult to Imagine,,-30,,understanding ,39,69,No,1125,2024-11-08 18:35:12,78695
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A2 BF-240.jpg,4,5.310344828,,,,,28448,2024-11-08 18:35:22,78696
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,recognition,Factor-Included,,,,"When making my decision, I thought about what state it was located in and tried to think of information I already knew about it. If I had never heard of one of the cities, I chose the one I had heard of.",67,50,No,8150,2024-11-08 18:35:23,78697
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A1 WF-233.jpg,2,5.47826087,,,,,2427,2024-11-08 18:35:24,78698
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A3 LF-249.jpg,2,5.24137931,,,,,21458,2024-11-08 18:35:46,78699
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,North_Korea first estimate,1000000,24683863,,,,,18335,2024-11-08 18:35:48,78700
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,reference price,motel,,90,,reading to understand,12,82,No,7516,2024-11-08 18:35:50,78701
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea first estimate,50000,13220289,,,,,10166,2024-11-08 18:35:59,78702
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia first estimate,1000000,13600000,,,,,11876,2024-11-08 18:36:11,78703
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Ukraine first estimate,70000,43807093,,,,,16023,2024-11-08 18:36:27,78704
66c38291d4640f623d8a8d95,,v5_pilot1,,attention check 2,,,the moon is made of cheese green,Failure,,,,,39519,2024-11-08 18:36:30,78705
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Czech_Republic first estimate,80000,10549078,,,,,11886,2024-11-08 18:36:38,78706
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,recognition: city,Array,,0,chose recognizable,,,,,4502,2024-11-08 18:36:40,78707
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda first estimate,250000,44919147,,,,,9665,2024-11-08 18:36:41,78708
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,recognition: city,Array,,0,chose recognizable,,,,,2445,2024-11-08 18:36:42,78709
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece first estimate,50000,11083944,,,,,4595,2024-11-08 18:36:43,78710
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,recognition: city,Array,,0,chose recognizable,,,,,1726,2024-11-08 18:36:44,78711
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,recognition: city,Array,,0,chose recognizable,,,,,1590,2024-11-08 18:36:45,78712
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan first estimate,6780000,196397034,,,,,6917,2024-11-08 18:36:48,78713
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Niger first estimate,500000,22350032,,,,,7803,2024-11-08 18:36:51,78714
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea first estimate,10000000,41273440,,,,,6393,2024-11-08 18:36:55,78715
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands first estimate,100000,17014912,,,,,6502,2024-11-08 18:36:57,78716
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia first estimate,2490000,47215306,,,,,6958,2024-11-08 18:37:02,78717
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo first estimate,500000,85205256,,,,,7349,2024-11-08 18:37:05,78718
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger first estimate,159000,22691032,,,,,5582,2024-11-08 18:37:07,78719
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia first estimate,6738373,25555636,,,,,2781,2024-11-08 18:37:10,78720
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Mexico first estimate,2000000,129738729,,,,,11715,2024-11-08 18:37:16,78721
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria first estimate,98088888,100956436,,,,,7263,2024-11-08 18:37:17,78722
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo first estimate,120000,85585256,,,,,4107,2024-11-08 18:37:22,78723
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso first estimate,90000,20016983,,,,,5665,2024-11-08 18:37:22,78724
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam first estimate,239999,96834663,,,,,4160,2024-11-08 18:37:26,78725
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti first estimate,333333,10860619,,,,,2289,2024-11-08 18:37:28,78726
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Tanzania first estimate,800000,59429204,,,,,7749,2024-11-08 18:37:30,78727
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U3 BF-200.jpg,4,1.551724138,,,,,104571,2024-11-08 18:37:30,78728
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U4 WF-002.jpg,2,1.612903226,,,,,2627,2024-11-08 18:37:33,78729
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,3490999,16615984,,,,,10666,2024-11-08 18:37:39,78730
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia first estimate,100000,32194009,,,,,8939,2024-11-08 18:37:39,78731
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Netherlands first estimate,3783683,13331229,,,,,1737,2024-11-08 18:37:41,78732
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,3333,11679709,,,,,1361,2024-11-08 18:37:42,78733
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M1 LF-240.jpg,3,3.142857143,,,,,43249,2024-11-08 18:37:45,78734
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine first estimate,344644,43532449,,,,,3333,2024-11-08 18:37:45,78735
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,omission principle,omission,,6,,There was not option that was great in my opinion. But one person dying instead of five seemed like the better option.,56,68,No,26202,2024-11-08 18:37:45,78736
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea first estimate,1000000,50273440,,,,,7482,2024-11-08 18:37:46,78737
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea first estimate,363644444,337960581,,,,,3442,2024-11-08 18:37:49,78738
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand first estimate,33333,69223513,,,,,2163,2024-11-08 18:37:51,78739
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan first estimate,1000000,202177034,,,,,5205,2024-11-08 18:37:52,78740
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,112123,19407639,,,,,2309,2024-11-08 18:37:53,78741
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan first estimate,613222,9367147,,,,,2501,2024-11-08 18:37:56,78742
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia first estimate,736782372,722182372,,,,,3001,2024-11-08 18:37:59,78743
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Nigeria first estimate,900000,198145324,,,,,8907,2024-11-08 18:38:00,78744
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico first estimate,16364264,115374465,,,,,3746,2024-11-08 18:38:03,78745
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece first estimate,32242,11101702,,,,,2490,2024-11-08 18:38:05,78746
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic first estimate,3378887,7250191,,,,,5407,2024-11-08 18:38:10,78747
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand first estimate,90000,69166846,,,,,12514,2024-11-08 18:38:13,78748
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea first estimate,1224344,12045945,,,,,3187,2024-11-08 18:38:14,78749
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,recognition: city,Array,,0,did not choose recognizable,,,,,3857,2024-11-08 18:38:15,78750
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,recognition: city,Array,,1,did not choose recognizable,,,,,2326,2024-11-08 18:38:17,78751
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,recognition: city,Array,,1,did not choose recognizable,,,,,1468,2024-11-08 18:38:18,78752
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania first estimate,1338384,58890820,,,,,5274,2024-11-08 18:38:19,78753
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,recognition: city,Array,,0,did not choose recognizable,,,,,1587,2024-11-08 18:38:20,78754
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M7 WM-254.jpg,4,3.153846154,,,,,36319,2024-11-08 18:38:20,78755
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Uganda first estimate,900000,44269147,,,,,11637,2024-11-08 18:38:25,78756
66c38291d4640f623d8a8d95,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe first estimate,2398888,14755749,,,,,6151,2024-11-08 18:38:25,78757
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,recognition,Factor-Included,,,,i picked the cities i was more familiar with ,100,49,No,10467,2024-11-08 18:38:27,78758
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Haiti first estimate,50000,11143952,,,,,4937,2024-11-08 18:38:30,78759
5eeeb45360a44437a971aebc,,v5_pilot1,Factor-Excluded,status_quo,Factor-Excluded,"The National Highway Safety Commission is deciding
how to allocate its budget between two safety research 
programs: i) improving automobile safety (bumpers,
body, gas tank configurations, seatbelts) and 
ii) improving the safety of interstate highways 
(guard rails, grading, highway interchanges, 
and implementing selective reduced
speed limits).  
Since there is a ceiling on its total spending, these are
the commission's two options. Please select the option you would recommend.<br><br>",50/50,,"I am fair and equal in resource division. I wouldn't want one sector to receive more than another, especially if they are interconnected. ",100,62,No,4059,2024-11-08 18:38:31,78760
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe first estimate,800000,16354637,,,,,5379,2024-11-08 18:38:35,78761
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M1 LF-240.jpg,5,3.142857143,,,,,20096,2024-11-08 18:38:35,78762
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/U1 AM-224.jpg,4,1.52,,,,,66493,2024-11-08 18:38:40,78763
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,img/A4 BF-233.jpg,2,5.12,,,,,4831,2024-11-08 18:38:44,78764
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Colombia first estimate,700000,49005306,,,,,12608,2024-11-08 18:38:48,78765
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe first estimate,100000,17054637,,,,,14107,2024-11-08 18:38:49,78766
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Benin first estimate,500000,11183042,,,,,7325,2024-11-08 18:38:55,78767
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan first estimate,20000,203157034,,,,,6305,2024-11-08 18:38:56,78768
640175d4fd2062d9fa478050,,v5_pilot1,Factor-Included,sunk_cost effect,Sunk Cost,,Rocket Engine,,It would be rushed if I changed the project last minute because of someone else.,51,51,No,9765,2024-11-08 18:38:56,78769
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,halo,attractive/unattractive,,80,,paying attention,82,75,No,1128,2024-11-08 18:39:00,78770
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Azerbaijan first estimate,60000,9920369,,,,,6281,2024-11-08 18:39:01,78771
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo first estimate,200000,85505256,,,,,8716,2024-11-08 18:39:04,78772
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania first estimate,80000,19439762,,,,,4688,2024-11-08 18:39:06,78773
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M8 BM-232.jpg,2,3.16,,,,,33901,2024-11-08 18:39:09,78774
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan first estimate,8863863,194313171,,,,,7278,2024-11-08 18:39:09,78775
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Nigeria first estimate,400000,198645324,,,,,5741,2024-11-08 18:39:10,78776
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Uganda first estimate,778373773,733204626,,,,,2075,2024-11-08 18:39:12,78777
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam first estimate,379373773,282299111,,,,,1277,2024-11-08 18:39:13,78778
66830b9a809daeabd4534d4f,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam first estimate,100000,96974662,,,,,7926,2024-11-08 18:39:14,78779
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Haiti first estimate,36889668,25695716,,,,,1301,2024-11-08 18:39:14,78780
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Benin first estimate,40000,11643042,,,,,4798,2024-11-08 18:39:15,78781
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece first estimate,368363893,357229949,,,,,1340,2024-11-08 18:39:16,78782
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania first estimate,3637337,15882425,,,,,1611,2024-11-08 18:39:17,78783
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe first estimate,2828828228,2811673591,,,,,1740,2024-11-08 18:39:19,78784
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M6 WM-214.jpg,2,3.12,,,,,59642,2024-11-08 18:39:20,78785
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Azerbaijan first estimate,33839878,23859509,,,,,1670,2024-11-08 18:39:21,78786
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam first estimate,900000,96174662,,,,,6173,2024-11-08 18:39:21,78787
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M6 WM-214.jpg,5,3.12,,,,,14054,2024-11-08 18:39:22,78788
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia first estimate,55778789,23484780,,,,,2464,2024-11-08 18:39:23,78789
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand first estimate,30000,69226846,,,,,4327,2024-11-08 18:39:25,78790
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand first estimate,98897,69157949,,,,,3569,2024-11-08 18:39:27,78791
670b086620f71c5b6cc49abc,,v5_pilot1,Factor-Excluded,sunk_cost effect,No Sunk Cost,,Rocket Engine,,"It is better to continue work in the field that you you know... SELF CONFIDENCE is important and just because someone else won last year, doesn't mean YOU can't win THIS YEAR!!!",50,100,No,14379,2024-11-08 18:39:28,78792
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea first estimate,33333,13236956,,,,,2370,2024-11-08 18:39:29,78793
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea first estimate,500000,50773440,,,,,3902,2024-11-08 18:39:29,78794
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia first estimate,14521,32279488,,,,,4366,2024-11-08 18:39:34,78795
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea first estimate,19876578,31396862,,,,,5184,2024-11-08 18:39:34,78796
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Ukraine first estimate,3333783,40543310,,,,,2221,2024-11-08 18:39:37,78797
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M3 BM-034.jpg,4,3.144444444,,,,,14945,2024-11-08 18:39:37,78798
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands first estimate,765645,16349267,,,,,2479,2024-11-08 18:39:39,78799
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Colombia first estimate,7685476,42019830,,,,,2029,2024-11-08 18:39:41,78800
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Haiti first estimate,40000,11153952,,,,,7389,2024-11-08 18:39:41,78801
66dca89db8837080fa1a725c,,v5_pilot1,Factor-Excluded,reference price,motel,,5,,I thought about the price I would be willing to pay for something I was craving on a hot day. But I also try to stick to a budget so if the beer is over $5 then my existing water will do just fine.,50,91,No,5240,2024-11-08 18:39:41,78802
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Niger first estimate,40000,22810032,,,,,3726,2024-11-08 18:39:45,78803
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo first estimate,3333873,82371383,,,,,4414,2024-11-08 18:39:46,78804
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea first estimate,50000,13220289,,,,,2951,2024-11-08 18:39:48,78805
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Nigeria first estimate,90765455665,90566410341,,,,,4674,2024-11-08 18:39:50,78806
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,North_Korea first estimate,600000,25083863,,,,,3088,2024-11-08 18:39:51,78807
62d06d1b651d6922f62fab9b,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,,,Based off of what I can recall is the bigger city,95,36,No,54370,2024-11-08 18:39:52,78808
67028e742374a39eb1552a5b,,v5_pilot1,Factor-Excluded,halo,average attractiveness,img/M4 LF-252.jpg,4,3.148148148,,,,,14330,2024-11-08 18:39:52,78809
663ba98aaef0a810990579ad,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Benin first estimate,2456557,9226485,,,,,3048,2024-11-08 18:39:53,78810
6109ca40ef8f38498af102ff,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia first estimate,600000,14000000,,,,,2919,2024-11-08 18:39:54,78811
